"id","year","season","scheme","state_name","state_code","district_name","district_code","farmer_count","loanee","non_loanee","area_insured","sum_insured","farmer_share","goi_share","state_share","male","female","transgender","sc","st","obc","gen","marginal","small","other","iu_count","gross_premium"
113,"2018","Kharif","PMFBY","Haryana","6","Jind","65.0",54699.0,58222.0,981.0,89.98,65558.79,1311.17,1627.37,2274.79,95.41,4.55,0.04,0.34,0.02,10.95,88.69,6.71,71.01,22.28,311.0,5213.33
114,"2018","Kharif","PMFBY","Haryana","6","Kaithal","66.0",45596.0,48513.0,125.0,77.42,56872.28,1137.44,615.32,635.0,93.6,6.38,0.02,1.29,0.14,12.55,86.02,15.65,59.4,24.95,278.0,2387.76
115,"2018","Kharif","PMFBY","Haryana","6","Karnal","67.0",35230.0,37082.0,110.0,58.91,43288.88,865.78,324.77,325.9,91.95,7.99,0.06,1.23,0.12,21.72,76.93,17.05,62.12,20.83,431.0,1516.45
116,"2018","Kharif","PMFBY","Haryana","6","Kurukshetra","68.0",29223.0,31659.0,156.0,48.65,35731.51,714.45,159.92,160.67,91.39,8.57,0.04,0.88,0.14,28.16,70.82,15.05,61.78,23.17,418.0,1035.04
117,"2018","Kharif","PMFBY","Haryana","6","Mahendragarh","69.0",29860.0,37770.0,277.0,29.22,14024.91,280.5,210.0,417.34,94.2,5.76,0.04,0.23,0.07,58.1,41.6,12.56,79.68,7.76,370.0,907.84
118,"2018","Kharif","PMFBY","Haryana","6","Mewat","nan",5942.0,6267.0,94.0,7.22,4458.53,89.17,105.76,131.55,92.19,7.75,0.06,0.6,0.02,66.26,33.12,25.55,58.59,15.86,369.0,326.48
119,"2018","Kharif","PMFBY","Haryana","6","Palwal","619.0",17479.0,17735.0,552.0,20.03,14497.25,289.94,236.72,355.26,92.95,6.96,0.09,0.96,0.07,13.71,85.26,19.69,66.12,14.19,280.0,881.92
120,"2018","Kharif","PMFBY","Haryana","6","Panchkula","70.0",4173.0,4515.0,27.0,3.77,2658.58,53.17,169.4,169.55,94.14,5.75,0.11,1.81,0.0,37.47,60.72,13.98,71.66,14.36,192.0,392.12
121,"2018","Kharif","PMFBY","Haryana","6","Panipat","71.0",18119.0,18802.0,155.0,25.8,18955.94,379.12,186.0,186.39,93.27,6.69,0.04,0.89,0.07,15.42,83.62,20.24,59.26,20.5,194.0,751.51
122,"2018","Kharif","PMFBY","Haryana","6","Rewari","72.0",33149.0,39165.0,148.0,27.27,12844.41,256.89,603.26,751.8,95.21,4.72,0.07,1.23,0.36,60.6,37.81,15.75,73.36,10.89,405.0,1611.95
123,"2018","Kharif","PMFBY","Haryana","6","Rohtak","73.0",21885.0,23395.0,249.0,24.14,17373.91,347.48,1505.04,1566.16,93.82,6.13,0.05,0.25,0.05,6.06,93.64,14.24,68.51,17.25,147.0,3418.68
124,"2018","Kharif","PMFBY","Haryana","6","Sirsa","74.0",71636.0,79590.0,245.0,148.73,107424.42,2148.49,1592.77,4024.54,88.15,11.79,0.06,1.4,0.23,15.23,83.14,19.63,52.89,27.48,335.0,7765.8
125,"2018","Kharif","PMFBY","Haryana","6","Sonipat","75.0",38404.0,38698.0,667.0,48.44,35502.01,710.04,355.54,357.42,95.58,4.38,0.04,0.24,0.05,6.17,93.54,16.35,65.85,17.8,337.0,1423.0
126,"2018","Kharif","PMFBY","Haryana","6","Yamunanagar","76.0",17013.0,17706.0,68.0,18.66,13693.09,273.86,98.79,99.09,92.1,7.85,0.05,3.2,0.23,28.29,68.28,18.83,65.56,15.61,629.0,471.74
127,"2018","Kharif","PMFBY","Himachal Pradesh","2","Bilaspur","15.0",10656.0,10866.0,33.0,4.43,1329.94,26.6,5.24,5.24,92.94,7.03,0.03,8.65,1.53,3.83,85.99,48.57,48.67,2.76,7.0,37.08
128,"2018","Kharif","PMFBY","Himachal Pradesh","2","Chamba","16.0",3650.0,3701.0,76.0,1.09,327.98,3.37,0.0,0.0,93.73,6.2,0.07,7.55,21.34,1.96,69.15,24.7,67.25,8.05,12.0,3.37
129,"2018","Kharif","PMFBY","Himachal Pradesh","2","Hamirpur","17.0",19458.0,19220.0,735.0,6.17,1850.72,36.67,2.53,2.53,90.45,9.52,0.03,4.51,0.33,4.59,90.57,38.77,42.46,18.77,10.0,41.73
130,"2018","Kharif","PMFBY","Himachal Pradesh","2","Kangra","18.0",28702.0,30710.0,135.0,10.79,3235.92,61.59,2.62,2.62,93.03,6.92,0.05,4.19,1.63,15.24,78.94,28.09,53.78,18.13,34.0,66.83
131,"2018","Kharif","PMFBY","Himachal Pradesh","2","Kullu","20.0",1.0,0.0,2.0,0.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1.0,0.0
132,"2018","Kharif","PMFBY","Himachal Pradesh","2","Mandi","22.0",3889.0,4593.0,0.0,1.62,486.32,6.57,0.0,0.0,92.62,7.32,0.06,7.97,0.94,3.29,87.8,25.97,69.98,4.05,23.0,6.57
133,"2018","Kharif","PMFBY","Himachal Pradesh","2","Shimla","23.0",274.0,269.0,8.0,0.11,33.24,0.63,0.0,0.0,90.97,8.66,0.37,6.86,0.0,0.72,92.42,59.21,38.63,2.16,5.0,0.63
134,"2018","Kharif","PMFBY","Himachal Pradesh","2","Sirmaur","24.0",1404.0,1580.0,47.0,0.6,179.83,2.57,0.0,0.0,94.16,5.84,0.0,16.53,1.97,19.11,62.39,25.69,66.44,7.87,10.0,2.57
135,"2018","Kharif","PMFBY","Himachal Pradesh","2","Solan","25.0",3187.0,3832.0,10.0,2.14,642.52,12.85,0.33,0.33,93.21,6.69,0.1,11.84,6.53,14.03,67.6,35.09,60.54,4.37,12.0,13.51
136,"2018","Kharif","PMFBY","Himachal Pradesh","2","Una","26.0",12595.0,12819.0,101.0,5.25,1574.42,17.95,0.0,0.0,92.51,7.48,0.01,5.44,1.6,13.72,79.24,48.37,46.56,5.07,12.0,17.95
137,"2018","Kharif","WBCIS","Himachal Pradesh","2","Bilaspur","15.0",442.0,459.0,4.0,0.08,104.13,5.21,1.23,1.23,93.09,6.91,0.0,7.78,1.3,3.02,87.9,10.15,89.85,0.0,3.0,7.67
138,"2018","Kharif","WBCIS","Himachal Pradesh","2","Chamba","16.0",59.0,60.0,0.0,0.01,3.85,0.19,0.01,0.01,98.33,1.67,0.0,0.0,98.33,0.0,1.67,0.0,91.67,8.33,1.0,0.22
139,"2018","Kharif","WBCIS","Himachal Pradesh","2","Kangra","18.0",2.0,2.0,0.0,0.0,0.4,0.02,0.01,0.01,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,2.0,0.05
140,"2018","Kharif","WBCIS","Himachal Pradesh","2","Kullu","20.0",73.0,0.0,87.0,0.02,20.22,1.01,0.89,0.89,95.4,4.6,0.0,9.2,2.3,1.15,87.35,87.36,6.9,5.74,4.0,2.79
141,"2018","Kharif","WBCIS","Himachal Pradesh","2","Mandi","22.0",8.0,9.0,0.0,0.0,3.78,0.19,0.02,0.02,100.0,0.0,0.0,0.0,0.0,0.0,100.0,22.22,77.78,0.0,3.0,0.24
142,"2018","Kharif","WBCIS","Himachal Pradesh","2","Shimla","23.0",1731.0,1734.0,0.0,0.2,197.21,9.86,7.41,7.41,92.68,7.27,0.05,13.03,0.17,5.25,81.55,41.75,58.13,0.12,9.0,24.68
143,"2018","Kharif","WBCIS","Himachal Pradesh","2","Sirmaur","24.0",1583.0,1610.0,35.0,0.25,259.0,12.95,4.44,4.44,94.65,5.35,0.0,16.78,0.85,15.56,66.81,44.13,50.7,5.17,6.0,21.83
144,"2018","Kharif","WBCIS","Himachal Pradesh","2","Solan","25.0",5261.0,5576.0,45.0,0.86,887.9,44.4,26.17,26.17,93.47,6.49,0.04,10.94,0.87,16.35,71.84,49.3,47.23,3.47,5.0,96.74
145,"2018","Kharif","PMFBY","Jammu And Kashmir","1","Doda","4.0",8186.0,7877.0,391.0,6.26,5033.23,100.66,79.27,79.27,96.34,3.62,0.04,1.46,0.33,39.39,58.82,2.49,94.56,2.95,16.0,259.2
146,"2018","Kharif","PMFBY","Jammu And Kashmir","1","Jammu","5.0",18375.0,18950.0,105.0,15.47,14721.87,294.44,517.99,517.99,95.04,4.92,0.04,8.06,2.23,1.94,87.77,34.13,34.34,31.53,20.0,1330.42
147,"2018","Kharif","PMFBY","Jammu And Kashmir","1","Kathua","7.0",18144.0,19930.0,2.0,14.63,13963.5,279.27,160.21,160.21,97.88,2.06,0.06,5.86,1.39,1.73,91.02,36.82,44.32,18.86,19.0,599.69
148,"2018","Kharif","PMFBY","Jammu And Kashmir","1","Kishtwar","620.0",2906.0,2334.0,618.0,2.12,1703.47,34.07,160.65,160.65,95.7,4.3,0.0,3.08,1.73,0.1,95.09,27.07,72.7,0.23,12.0,355.37
149,"2018","Kharif","PMFBY","Jammu And Kashmir","1","Punch","nan",4283.0,4366.0,0.0,3.1,2496.91,49.94,45.04,45.04,97.98,1.99,0.03,0.02,6.14,21.9,71.94,29.78,61.68,8.54,11.0,140.02
150,"2018","Kharif","PMFBY","Jammu And Kashmir","1","Rajouri","12.0",3849.0,3922.0,7.0,2.09,1676.98,33.54,34.5,34.5,97.48,2.52,0.0,3.74,14.18,2.32,79.76,42.0,53.5,4.5,20.0,102.54
151,"2018","Kharif","PMFBY","Jammu And Kashmir","1","Ramban","621.0",3503.0,3434.0,177.0,3.23,2648.37,52.97,40.3,40.3,97.31,2.6,0.09,1.94,1.58,36.58,59.9,4.68,95.29,0.03,11.0,133.57
152,"2018","Kharif","PMFBY","Jammu And Kashmir","1","Reasi","627.0",6751.0,6850.0,3.0,3.85,3082.89,61.66,48.51,48.51,96.22,3.71,0.07,2.48,8.39,8.16,80.97,3.37,86.84,9.79,12.0,158.68
153,"2018","Kharif","PMFBY","Jammu And Kashmir","1","Samba","624.0",7164.0,6196.0,1254.0,4.06,3879.22,77.58,220.6,220.6,93.26,6.71,0.03,10.31,1.46,2.15,86.08,22.15,66.58,11.27,9.0,518.78
154,"2018","Kharif","PMFBY","Jammu And Kashmir","1","Udhampur","14.0",11283.0,11409.0,2.0,8.7,7308.23,146.16,515.61,515.61,97.46,2.5,0.04,8.18,1.45,1.25,89.12,47.77,29.93,22.3,18.0,1177.38
155,"2018","Kharif","PMFBY","Jharkhand","20","Bokaro","322.0",48951.0,6269.0,51507.0,21.64,12459.78,0.0,787.67,1036.87,75.68,24.12,0.2,5.32,12.87,71.6,10.21,19.63,78.91,1.46,199.0,1824.54
156,"2018","Kharif","PMFBY","Jharkhand","20","Chatra","323.0",76704.0,10384.0,108344.0,53.56,32160.15,0.0,1129.45,1772.65,67.0,32.92,0.08,11.19,2.76,68.97,17.08,59.24,27.88,12.88,165.0,2902.1
157,"2018","Kharif","PMFBY","Jharkhand","20","Deoghar","324.0",70874.0,9396.0,65081.0,43.79,26975.05,0.0,1079.0,1618.49,80.33,19.58,0.09,7.03,6.15,59.18,27.64,12.94,83.45,3.61,204.0,2697.49
158,"2018","Kharif","PMFBY","Jharkhand","20","Dhanbad","325.0",23696.0,3873.0,23728.0,11.69,6456.3,0.0,272.91,402.04,80.99,18.9,0.11,4.5,5.62,70.04,19.84,4.5,93.54,1.96,229.0,674.95
159,"2018","Kharif","PMFBY","Jharkhand","20","Dumka","326.0",55246.0,7476.0,77014.0,24.22,12276.74,0.0,535.28,780.81,77.93,21.97,0.1,4.81,26.37,60.28,8.54,0.54,99.17,0.29,214.0,1316.09
160,"2018","Kharif","PMFBY","Jharkhand","20","Garhwa","328.0",42623.0,5162.0,50561.0,40.04,18983.01,0.0,1312.89,1692.55,78.5,21.44,0.06,12.72,10.04,54.51,22.73,2.13,87.36,10.51,204.0,3005.44
161,"2018","Kharif","PMFBY","Jharkhand","20","Giridih","329.0",49673.0,9595.0,64728.0,27.32,12656.55,0.0,601.96,855.09,70.36,29.53,0.11,4.98,4.35,76.46,14.21,3.0,95.86,1.14,353.0,1457.05
162,"2018","Kharif","PMFBY","Jharkhand","20","Godda","330.0",20192.0,4053.0,17352.0,8.38,4465.35,0.0,178.27,267.53,79.29,20.64,0.07,4.15,19.15,64.48,12.22,7.27,85.89,6.84,204.0,445.8
163,"2018","Kharif","PMFBY","Jharkhand","20","Gumla","331.0",44702.0,6801.0,48102.0,22.04,12090.58,0.0,271.49,513.3,69.12,30.87,0.01,4.5,60.72,25.51,9.27,2.12,97.58,0.3,167.0,784.79
164,"2018","Kharif","PMFBY","Jharkhand","20","Hazaribagh","332.0",48894.0,9823.0,48835.0,25.22,14716.11,0.0,558.99,836.11,75.22,24.63,0.15,5.04,2.34,81.32,11.3,40.43,55.91,3.66,254.0,1395.1
165,"2018","Kharif","PMFBY","Jharkhand","20","Jamtara","333.0",35331.0,5429.0,46338.0,21.55,11817.28,0.0,891.28,1127.62,86.67,13.26,0.07,5.92,16.98,62.13,14.97,1.1,98.63,0.27,124.0,2018.9
166,"2018","Kharif","PMFBY","Jharkhand","20","Khunti","606.0",34802.0,2933.0,40505.0,21.94,13750.89,0.0,787.8,1062.81,69.52,30.45,0.03,6.61,62.41,23.33,7.65,0.69,99.19,0.12,90.0,1850.61
167,"2018","Kharif","PMFBY","Jharkhand","20","Kodarma","nan",15432.0,2242.0,14376.0,6.77,3573.84,0.0,313.27,384.75,60.15,39.78,0.07,4.2,2.84,73.53,19.43,63.05,35.47,1.48,107.0,698.02
168,"2018","Kharif","PMFBY","Jharkhand","20","Latehar","335.0",24840.0,1582.0,28966.0,19.08,10679.17,0.0,1016.86,1230.44,69.39,30.53,0.08,5.46,30.88,43.44,20.22,2.98,95.41,1.61,121.0,2247.3
169,"2018","Kharif","PMFBY","Jharkhand","20","Lohardaga","336.0",21265.0,3498.0,29671.0,20.85,11824.16,0.0,599.3,835.79,75.49,24.48,0.03,4.9,60.82,26.64,7.64,1.5,98.36,0.14,73.0,1435.09
170,"2018","Kharif","PMFBY","Jharkhand","20","Pakur","337.0",41840.0,670.0,81021.0,14.0,7431.43,0.0,227.12,351.85,72.61,27.36,0.03,2.57,54.05,41.46,1.92,0.34,99.6,0.06,133.0,578.97
171,"2018","Kharif","PMFBY","Jharkhand","20","Palamu","338.0",64974.0,13227.0,66482.0,49.07,27303.69,0.0,2113.1,2659.17,79.11,20.86,0.03,8.71,5.34,33.68,52.27,5.82,91.92,2.26,293.0,4772.27
172,"2018","Kharif","PMFBY","Jharkhand","20","Pashchimi Singhbhum","nan",39689.0,7705.0,35960.0,24.13,14411.87,0.0,728.46,1016.7,75.73,24.24,0.03,3.4,71.6,22.8,2.2,2.62,96.43,0.95,225.0,1745.16
173,"2018","Kharif","PMFBY","Jharkhand","20","Purbi Singhbhum","nan",38278.0,4129.0,40811.0,24.95,14114.02,0.0,492.04,774.31,82.4,17.57,0.03,2.64,35.85,45.14,16.37,4.92,94.21,0.87,188.0,1266.35
174,"2018","Kharif","PMFBY","Jharkhand","20","Ramgarh","607.0",18325.0,2584.0,18878.0,11.49,6961.08,0.0,432.14,571.36,78.45,21.44,0.11,2.97,19.46,72.72,4.85,73.44,21.13,5.43,107.0,1003.5
175,"2018","Kharif","PMFBY","Jharkhand","20","Ranchi","339.0",77303.0,14022.0,74432.0,58.0,31268.39,0.0,1334.63,1960.0,75.2,24.75,0.05,4.22,42.69,43.67,9.42,5.87,93.68,0.45,294.0,3294.63
176,"2018","Kharif","PMFBY","Jharkhand","20","Sahibganj","nan",12210.0,3389.0,10614.0,8.94,4506.92,0.0,179.02,269.15,80.03,19.89,0.08,3.45,40.01,45.43,11.11,7.43,91.35,1.22,148.0,448.17
177,"2018","Kharif","PMFBY","Jharkhand","20","Saraikela-Kharsawan","nan",37102.0,5452.0,35028.0,19.0,10831.99,0.0,485.09,701.73,77.24,22.71,0.05,3.53,28.21,60.99,7.27,1.26,97.42,1.32,141.0,1186.82
178,"2018","Kharif","PMFBY","Jharkhand","20","Simdega","342.0",18964.0,3205.0,29439.0,10.86,5992.07,0.0,352.94,472.78,66.34,33.64,0.02,5.58,68.13,19.08,7.21,1.02,98.58,0.4,102.0,825.72
179,"2018","Kharif","PMFBY","Karnataka","29","Bagalkot","nan",168658.0,130389.0,38269.0,0.19,0.7,0.02,0.05,0.05,81.82,18.18,0.0,3.57,1.53,23.98,70.92,8.63,62.44,28.93,1080.0,0.12
180,"2018","Kharif","PMFBY","Karnataka","29","Ballari","528.0",26758.0,15209.0,11549.0,0.03,0.14,0.0,0.0,0.0,75.76,24.24,0.0,6.15,7.18,24.62,62.05,16.24,45.18,38.58,1055.0,0.01
181,"2018","Kharif","PMFBY","Karnataka","29","Belagavi","527.0",89719.0,4557.0,85162.0,0.1,0.39,0.01,0.04,0.04,90.4,9.6,0.0,1.55,0.0,23.71,74.74,8.63,42.13,49.24,1761.0,0.08
182,"2018","Kharif","PMFBY","Karnataka","29","Bengaluru Rural","526.0",3747.0,352.0,3395.0,0.0,0.01,0.0,0.0,0.0,82.83,17.17,0.0,7.07,3.03,27.27,62.63,35.35,57.58,7.07,195.0,0.0
183,"2018","Kharif","PMFBY","Karnataka","29","Bengaluru Urban","525.0",603.0,62.0,541.0,0.0,0.0,0.0,0.0,0.0,88.89,11.11,0.0,11.11,1.01,27.27,60.61,39.8,41.84,18.36,127.0,0.0
184,"2018","Kharif","PMFBY","Karnataka","29","Bidar","529.0",208675.0,161047.0,47628.0,0.15,0.5,0.01,0.06,0.06,74.24,25.76,0.0,3.57,5.1,8.16,83.17,8.59,67.17,24.24,1059.0,0.14
185,"2018","Kharif","PMFBY","Karnataka","29","Chamarajnagar","nan",27495.0,2660.0,24835.0,0.02,0.05,0.0,0.01,0.01,80.81,19.19,0.0,9.18,3.57,25.51,61.74,44.44,41.41,14.15,509.0,0.02
186,"2018","Kharif","PMFBY","Karnataka","29","Chikkaballapur","nan",23631.0,801.0,22830.0,0.01,0.07,0.0,0.01,0.01,82.83,17.17,0.0,3.57,8.67,15.31,72.45,43.15,29.44,27.41,370.0,0.01
187,"2018","Kharif","PMFBY","Karnataka","29","Chikkamagaluru","532.0",9499.0,1852.0,7647.0,0.01,0.03,0.0,0.0,0.0,82.83,17.17,0.0,3.57,0.0,30.1,66.33,26.4,57.36,16.24,483.0,0.0
188,"2018","Kharif","PMFBY","Karnataka","29","Chitradurga","533.0",65898.0,12331.0,53567.0,0.1,0.38,0.01,0.03,0.03,74.24,25.76,0.0,6.09,11.17,20.81,61.93,15.66,54.04,30.3,803.0,0.06
189,"2018","Kharif","PMFBY","Karnataka","29","Dakshinakannada","534.0",352.0,350.0,2.0,0.0,0.0,0.0,0.0,0.0,78.79,21.21,0.0,0.0,3.06,23.47,73.47,23.23,48.48,28.29,398.0,0.0
190,"2018","Kharif","PMFBY","Karnataka","29","Davangere","535.0",17480.0,7917.0,9563.0,0.02,0.08,0.0,0.0,0.0,80.81,19.19,0.0,3.61,4.64,9.79,81.96,17.86,48.47,33.67,454.0,0.01
191,"2018","Kharif","PMFBY","Karnataka","29","Dharwad","536.0",222000.0,21489.0,200511.0,0.25,0.96,0.02,0.07,0.07,86.36,13.64,0.0,0.51,1.02,13.71,84.76,11.22,36.73,52.05,603.0,0.15
192,"2018","Kharif","PMFBY","Karnataka","29","Gadag","537.0",285146.0,14881.0,270265.0,0.37,1.28,0.03,0.13,0.13,83.84,16.16,0.0,2.56,1.03,18.46,77.95,14.72,41.62,43.66,743.0,0.29
193,"2018","Kharif","PMFBY","Karnataka","29","Hasan","nan",51885.0,4600.0,47285.0,0.03,0.11,0.0,0.01,0.01,81.31,18.69,0.0,5.61,1.53,18.37,74.49,25.76,51.52,22.72,786.0,0.02
194,"2018","Kharif","PMFBY","Karnataka","29","Haveri","540.0",134518.0,21556.0,112962.0,0.14,0.61,0.02,0.05,0.05,89.9,10.1,0.0,2.04,2.04,14.29,81.63,15.82,54.08,30.1,793.0,0.11
195,"2018","Kharif","PMFBY","Karnataka","29","Kalaburgi","nan",61957.0,56218.0,5739.0,0.06,0.23,0.0,0.02,0.02,77.78,22.22,0.0,7.61,0.0,24.37,68.02,18.78,46.7,34.52,1592.0,0.04
196,"2018","Kharif","PMFBY","Karnataka","29","Kodagu","541.0",1039.0,1011.0,28.0,0.0,0.0,0.0,0.0,0.0,84.85,15.15,0.0,2.06,0.0,8.25,89.69,18.18,67.68,14.14,108.0,0.0
197,"2018","Kharif","PMFBY","Karnataka","29","Kolar","542.0",19729.0,783.0,18946.0,0.01,0.04,0.0,0.0,0.0,82.83,17.17,0.0,5.61,1.02,11.22,82.15,27.92,30.46,41.62,472.0,0.01
198,"2018","Kharif","PMFBY","Karnataka","29","Koppal","543.0",142495.0,18575.0,123920.0,0.18,0.66,0.01,0.06,0.06,78.79,21.21,0.0,3.08,3.08,23.59,70.25,10.66,46.7,42.64,794.0,0.14
199,"2018","Kharif","PMFBY","Karnataka","29","Mandya","544.0",30169.0,625.0,29544.0,0.01,0.04,0.0,0.0,0.0,76.26,23.74,0.0,1.02,0.0,16.33,82.65,15.31,71.43,13.26,763.0,0.01
200,"2018","Kharif","PMFBY","Karnataka","29","Mysuru","545.0",2720.0,642.0,2078.0,0.0,0.01,0.0,0.0,0.0,78.79,21.21,0.0,4.57,1.52,49.24,44.67,22.22,56.57,21.21,911.0,0.0
201,"2018","Kharif","PMFBY","Karnataka","29","Raichur","546.0",114596.0,28073.0,86523.0,0.15,0.63,0.02,0.04,0.04,76.77,23.23,0.0,8.12,9.14,41.62,41.12,14.72,60.41,24.87,1063.0,0.09
202,"2018","Kharif","PMFBY","Karnataka","29","Ramanagara","631.0",1682.0,115.0,1567.0,0.0,0.0,0.0,0.0,0.0,80.81,19.19,0.0,5.1,2.04,19.39,73.47,39.8,53.06,7.14,340.0,0.0
203,"2018","Kharif","PMFBY","Karnataka","29","Shivamogga","547.0",22097.0,12148.0,9949.0,0.01,0.1,0.0,0.0,0.0,82.32,17.68,0.0,6.67,0.51,8.21,84.61,23.86,51.78,24.36,647.0,0.01
204,"2018","Kharif","PMFBY","Karnataka","29","Tumakuru","548.0",91769.0,17680.0,74089.0,0.07,0.28,0.01,0.03,0.03,79.8,20.2,0.0,7.18,6.15,18.46,68.21,28.28,59.09,12.63,760.0,0.07
205,"2018","Kharif","PMFBY","Karnataka","29","Udupi","549.0",4172.0,4160.0,12.0,0.0,0.0,0.0,0.0,0.0,57.58,42.42,0.0,0.0,0.0,6.12,93.88,3.06,90.82,6.12,254.0,0.0
206,"2018","Kharif","PMFBY","Karnataka","29","Uttarkannada","nan",90733.0,90426.0,307.0,0.04,0.21,0.0,0.02,0.02,87.37,12.63,0.0,1.02,1.02,6.6,91.36,10.1,82.83,7.07,318.0,0.04
207,"2018","Kharif","PMFBY","Karnataka","29","Vijayapura","530.0",162353.0,11352.0,151001.0,0.26,0.95,0.02,0.08,0.08,83.84,16.16,0.0,5.1,0.0,28.57,66.33,11.73,48.47,39.8,1261.0,0.17
208,"2018","Kharif","PMFBY","Karnataka","29","Yadgiri","nan",29780.0,21558.0,8222.0,0.03,0.16,0.0,0.01,0.01,84.85,15.15,0.0,4.59,4.59,21.94,68.88,7.11,27.92,64.97,639.0,0.02
209,"2018","Kharif","WBCIS","Karnataka","29","Bagalkot","nan",2048.0,1187.0,861.0,0.0,0.04,0.0,0.0,0.0,87.37,12.63,0.0,1.52,0.51,36.04,61.93,11.62,57.07,31.31,440.0,0.01
210,"2018","Kharif","WBCIS","Karnataka","29","Ballari","528.0",594.0,567.0,27.0,0.0,0.01,0.0,0.0,0.0,90.45,9.55,0.0,4.52,56.28,12.56,26.64,4.04,9.09,86.87,367.0,0.0
211,"2018","Kharif","WBCIS","Karnataka","29","Belagavi","527.0",4224.0,1632.0,2592.0,0.0,0.08,0.0,0.01,0.01,90.4,9.6,0.0,0.51,0.0,19.29,80.2,10.71,40.31,48.98,752.0,0.02
212,"2018","Kharif","WBCIS","Karnataka","29","Bengaluru Rural","526.0",327.0,179.0,148.0,0.0,0.0,0.0,0.0,0.0,83.84,16.16,0.0,3.09,4.12,43.3,49.49,34.69,40.82,24.49,176.0,0.0
213,"2018","Kharif","WBCIS","Karnataka","29","Bengaluru Urban","525.0",76.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,86.87,13.13,0.0,0.0,0.0,21.21,78.79,25.51,59.18,15.31,130.0,0.0
214,"2018","Kharif","WBCIS","Karnataka","29","Bidar","529.0",294.0,14.0,280.0,0.0,0.0,0.0,0.0,0.0,89.95,10.05,0.0,3.05,5.08,10.66,81.21,4.04,36.87,59.09,430.0,0.0
215,"2018","Kharif","WBCIS","Karnataka","29","Chamarajnagar","nan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","","","","","","","","","",0.0,0.0
216,"2018","Kharif","WBCIS","Karnataka","29","Chikkaballapur","nan",401.0,213.0,188.0,0.0,0.01,0.0,0.0,0.0,83.84,16.16,0.0,2.02,0.0,13.13,84.85,35.71,36.73,27.56,93.0,0.0
217,"2018","Kharif","WBCIS","Karnataka","29","Chikkamagaluru","532.0",16850.0,16083.0,767.0,0.01,0.1,0.0,0.01,0.01,91.96,8.04,0.0,0.5,0.0,9.05,90.45,18.09,19.1,62.81,605.0,0.03
218,"2018","Kharif","WBCIS","Karnataka","29","Chitradurga","533.0",2587.0,2383.0,204.0,0.0,0.03,0.0,0.01,0.01,81.82,18.18,0.0,4.08,3.06,13.27,79.59,21.43,43.88,34.69,425.0,0.01
219,"2018","Kharif","WBCIS","Karnataka","29","Dakshinakannada","534.0",14979.0,14781.0,198.0,0.0,0.06,0.0,0.01,0.01,80.81,19.19,0.0,0.0,2.04,23.47,74.49,36.73,50.0,13.27,477.0,0.02
220,"2018","Kharif","WBCIS","Karnataka","29","Davangere","535.0",7643.0,7292.0,351.0,0.01,0.08,0.0,0.01,0.01,67.34,32.66,0.0,1.01,0.51,3.54,94.94,11.11,45.96,42.93,393.0,0.02
221,"2018","Kharif","WBCIS","Karnataka","29","Dharwad","536.0",6403.0,100.0,6303.0,0.01,0.05,0.0,0.01,0.01,90.4,9.6,0.0,1.02,1.02,10.71,87.25,12.69,48.73,38.58,156.0,0.01
222,"2018","Kharif","WBCIS","Karnataka","29","Gadag","537.0",75.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,92.93,7.07,0.0,2.54,1.52,11.17,84.77,20.2,37.88,41.92,102.0,0.0
223,"2018","Kharif","WBCIS","Karnataka","29","Hasan","nan",8430.0,6880.0,1550.0,0.01,0.04,0.0,0.01,0.01,84.85,15.15,0.0,1.01,0.0,28.28,70.71,24.49,35.71,39.8,121.0,0.02
224,"2018","Kharif","WBCIS","Karnataka","29","Haveri","540.0",4683.0,540.0,4143.0,0.0,0.04,0.0,0.0,0.0,90.91,9.09,0.0,1.54,1.03,12.31,85.12,19.29,43.15,37.56,357.0,0.01
225,"2018","Kharif","WBCIS","Karnataka","29","Kalaburgi","nan",279.0,114.0,165.0,0.0,0.0,0.0,0.0,0.0,76.77,23.23,0.0,10.66,2.54,38.58,48.22,12.12,52.53,35.35,676.0,0.0
226,"2018","Kharif","WBCIS","Karnataka","29","Kodagu","541.0",2393.0,2193.0,200.0,0.0,0.01,0.0,0.0,0.0,86.87,13.13,0.0,0.0,0.0,15.31,84.69,22.22,43.43,34.35,165.0,0.0
227,"2018","Kharif","WBCIS","Karnataka","29","Kolar","542.0",3677.0,230.0,3447.0,0.0,0.02,0.0,0.0,0.0,83.84,16.16,0.0,3.06,1.02,7.14,88.78,32.65,37.76,29.59,157.0,0.01
228,"2018","Kharif","WBCIS","Karnataka","29","Koppal","543.0",647.0,317.0,330.0,0.0,0.01,0.0,0.0,0.0,80.3,19.7,0.0,0.51,0.0,22.45,77.04,9.18,40.82,50.0,849.0,0.0
