id,year,season,scheme,state_name,state_code,district_name,district_code,farmer_count,loanee,non_loanee,area_insured,sum_insured,farmer_share,goi_share,state_share,male,female,transgender,sc,st,obc,gen,marginal,small,other,iu_count,gross_premium,total_farmers,gender_gap_pct,small_marginal_share_pct,loanee_share_pct,non_loanee_share_pct
225,2018,Kharif,WBCIS,Karnataka,29,Kalaburgi,Unknown,279,114,165,0.0,0.0,0.0,0.0,0.0,76.77,23.23,0.0,10.66,2.54,38.58,48.22,12.12,52.53,35.35,676,0.0,279,53.54,64.65,40.86,59.14
226,2018,Kharif,WBCIS,Karnataka,29,Kodagu,541,2393,2193,200,0.0,0.01,0.0,0.0,0.0,86.87,13.13,0.0,0.0,0.0,15.31,84.69,22.22,43.43,34.35,165,0.0,2393,73.74,65.65,91.64,8.36
227,2018,Kharif,WBCIS,Karnataka,29,Kolar,542,3677,230,3447,0.0,0.02,0.0,0.0,0.0,83.84,16.16,0.0,3.06,1.02,7.14,88.78,32.65,37.76,29.59,157,0.01,3677,67.68,70.41,6.26,93.74
228,2018,Kharif,WBCIS,Karnataka,29,Koppal,543,647,317,330,0.0,0.01,0.0,0.0,0.0,80.3,19.7,0.0,0.51,0.0,22.45,77.04,9.18,40.82,50.0,849,0.0,647,60.6,50.0,49.0,51.0
229,2018,Kharif,WBCIS,Karnataka,29,Mandya,544,2,0,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0,0.0,201,0.0,2,100.0,100.0,0.0,100.0
230,2018,Kharif,WBCIS,Karnataka,29,Mysuru,545,5,5,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,80.0,195,0.0,5,100.0,20.0,100.0,0.0
231,2018,Kharif,WBCIS,Karnataka,29,Raichur,546,198,191,7,0.0,0.0,0.0,0.0,0.0,82.32,17.68,0.0,3.05,8.12,17.77,71.06,6.06,21.21,72.73,262,0.0,198,64.64,27.27,96.46,3.54
232,2018,Kharif,WBCIS,Karnataka,29,Ramanagara,631,479,179,300,0.0,0.0,0.0,0.0,0.0,77.78,22.22,0.0,1.02,0.0,18.37,80.61,25.51,63.27,11.22,129,0.0,479,55.56,88.78,37.37,62.63
233,2018,Kharif,WBCIS,Karnataka,29,Shivamogga,547,11571,11230,341,0.01,0.07,0.0,0.01,0.01,82.83,17.17,0.0,1.02,0.0,14.29,84.69,35.35,43.43,21.22,564,0.02,11571,65.66,78.78,97.05,2.95
234,2018,Kharif,WBCIS,Karnataka,29,Tumakuru,548,16465,10306,6159,0.01,0.11,0.01,0.01,0.01,78.79,21.21,0.0,1.03,1.03,15.46,82.48,31.31,44.44,24.25,889,0.02,16465,57.58,75.75,62.59,37.41
235,2018,Kharif,WBCIS,Karnataka,29,Udupi,549,2981,2977,4,0.0,0.01,0.0,0.0,0.0,63.64,36.36,0.0,0.0,1.03,19.59,79.38,37.37,52.53,10.1,300,0.0,2981,27.28,89.9,99.87,0.13
236,2018,Kharif,WBCIS,Karnataka,29,Uttarkannada,Unknown,76998,76946,52,0.02,0.19,0.01,0.03,0.03,87.88,12.12,0.0,0.0,1.01,2.02,96.97,3.06,91.84,5.1,319,0.06,76998,75.76,94.9,99.93,0.07
237,2018,Kharif,WBCIS,Karnataka,29,Vijayapura,530,8207,3783,4424,0.01,0.19,0.01,0.02,0.02,87.88,12.12,0.0,3.61,0.0,24.74,71.65,12.63,39.9,47.47,594,0.05,8207,75.76,52.53,46.09,53.91
238,2018,Kharif,WBCIS,Karnataka,29,Yadgiri,Unknown,102,98,4,0.0,0.0,0.0,0.0,0.0,90.91,9.09,0.0,5.1,6.12,29.59,59.19,5.05,8.08,86.87,44,0.0,102,81.82,13.13,96.08,3.92
239,2018,Kharif,PMFBY,Kerala,32,Alappuzha,554,3768,4321,7,6.11,3258.61,65.33,63.98,63.98,56.89,40.34,2.77,1.22,0.05,20.03,78.7,36.53,54.37,9.1,63,193.29,4328,16.55,90.9,99.84,0.16
240,2018,Kharif,PMFBY,Kerala,32,Ernakulam,555,384,387,0,0.1,321.59,8.16,0.0,0.0,32.3,52.45,15.25,0.0,0.26,11.37,88.37,48.84,18.86,32.3,36,8.16,387,-20.15,67.7,100.0,0.0
241,2018,Kharif,PMFBY,Kerala,32,Idukki,556,319,320,0,0.03,138.82,2.78,0.0,0.0,6.25,62.81,30.94,0.31,0.31,61.25,38.13,28.44,7.5,64.06,16,2.78,320,-56.56,35.94,100.0,0.0
